fecha,hora,dia_semana,linea,color_linea,estacion,latitud,longitud,pasajeros,saturacion
2026-02-15,21,Domingo,Verde,#2DC653,Sopocachi,-16.51354153608814,-68.12659372960505,94,12.5
2026-02-15,21,Domingo,Verde,#2DC653,Belén,-16.519058679632113,-68.13040780205212,118,15.7
2026-02-15,21,Domingo,Verde,#2DC653,Achumani,-16.535483205318794,-68.12550134040342,173,23.1
2026-02-15,22,Domingo,Verde,#2DC653,San Jorge,-16.507432538996525,-68.12372153784969,106,14.1
2026-02-15,22,Domingo,Verde,#2DC653,Sopocachi,-16.513488341729477,-68.12636497181475,52,6.9
2026-02-15,22,Domingo,Verde,#2DC653,Belén,-16.519817913134197,-68.13020857247677,67,8.9
2026-02-15,22,Domingo,Verde,#2DC653,Achumani,-16.535921122122755,-68.12401924375699,99,13.2
2026-02-16,5,Lunes,Verde,#2DC653,San Jorge,-16.50644636418787,-68.12268323335884,65,8.7
2026-02-16,5,Lunes,Verde,#2DC653,Sopocachi,-16.513850865068033,-68.12607826659213,43,5.7
2026-02-16,5,Lunes,Verde,#2DC653,Belén,-16.519141133049324,-68.12947210572423,39,5.2
2026-02-16,5,Lunes,Verde,#2DC653,Achumani,-16.535574021208255,-68.12495865175998,76,10.1
2026-02-16,6,Lunes,Verde,#2DC653,San Jorge,-16.50772497999885,-68.12243993766096,431,57.5
2026-02-16,6,Lunes,Verde,#2DC653,Sopocachi,-16.513250123506864,-68.12711387551819,244,32.5
2026-02-16,6,Lunes,Verde,#2DC653,Belén,-16.51986717435241,-68.13004298665898,239,31.9
2026-02-16,6,Lunes,Verde,#2DC653,Achumani,-16.534927767079147,-68.12524825085185,355,47.3
2026-02-16,7,Lunes,Verde,#2DC653,San Jorge,-16.507958008644824,-68.12290828513167,1037,100.0
2026-02-16,7,Lunes,Verde,#2DC653,Sopocachi,-16.513107937637592,-68.12777918302632,609,81.2
2026-02-16,7,Lunes,Verde,#2DC653,Belén,-16.520183685773883,-68.12924614407683,458,61.1
2026-02-16,7,Lunes,Verde,#2DC653,Achumani,-16.534676677291248,-68.1240940990669,1051,100.0
2026-02-16,8,Lunes,Verde,#2DC653,San Jorge,-16.507259011665006,-68.12241473311056,825,100.0
2026-02-16,8,Lunes,Verde,#2DC653,Sopocachi,-16.513817012722196,-68.12682569244741,596,79.5
2026-02-16,8,Lunes,Verde,#2DC653,Belén,-16.520556204983443,-68.13093329999577,568,75.7
2026-02-16,8,Lunes,Verde,#2DC653,Achumani,-16.535282000610607,-68.12574507063657,810,100.0
2026-02-16,9,Lunes,Verde,#2DC653,San Jorge,-16.507310837571502,-68.1221373880342,596,79.5
2026-02-16,9,Lunes,Verde,#2DC653,Sopocachi,-16.5127024730096,-68.12768602740285,396,52.8
2026-02-16,9,Lunes,Verde,#2DC653,Belén,-16.52028859501048,-68.12985782020459,312,41.6
2026-02-16,9,Lunes,Verde,#2DC653,Achumani,-16.53595195607876,-68.12561042013719,668,89.1
2026-02-16,10,Lunes,Verde,#2DC653,San Jorge,-16.507280766778077,-68.12308342592635,533,71.1
2026-02-16,10,Lunes,Verde,#2DC653,Sopocachi,-16.512824278307612,-68.12626801208599,294,39.2
2026-02-16,10,Lunes,Verde,#2DC653,Belén,-16.52041402126233,-68.13046734132341,271,36.1
2026-02-16,10,Lunes,Verde,#2DC653,Achumani,-16.5342155838352,-68.12436017458826,550,73.3
2026-02-16,11,Lunes,Verde,#2DC653,San Jorge,-16.507449042381992,-68.12290816963012,450,60.0
2026-02-16,11,Lunes,Verde,#2DC653,Sopocachi,-16.513169235839577,-68.12738451507835,283,37.7
2026-02-16,11,Lunes,Verde,#2DC653,Belén,-16.520003317447355,-68.12934255935691,280,37.3
2026-02-16,11,Lunes,Verde,#2DC653,Achumani,-16.534527855691202,-68.12461447412835,409,54.5
2026-02-16,12,Lunes,Verde,#2DC653,San Jorge,-16.50631010423617,-68.12369938932926,697,92.9
2026-02-16,12,Lunes,Verde,#2DC653,Sopocachi,-16.51279171947414,-68.12661118564053,374,49.9
2026-02-16,12,Lunes,Verde,#2DC653,Belén,-16.520781144264216,-68.1297415374647,411,54.8
2026-02-16,12,Lunes,Verde,#2DC653,Achumani,-16.53598506502238,-68.12468269850025,647,86.3
2026-02-16,13,Lunes,Verde,#2DC653,San Jorge,-16.50791268775755,-68.12243917645405,808,100.0
2026-02-16,13,Lunes,Verde,#2DC653,Sopocachi,-16.512735988337916,-68.126261580902,480,64.0
2026-02-16,13,Lunes,Verde,#2DC653,Belén,-16.519197945597117,-68.12912822762358,391,52.1
2026-02-16,13,Lunes,Verde,#2DC653,Achumani,-16.535309266635284,-68.12457818227841,702,93.6
2026-02-16,14,Lunes,Verde,#2DC653,San Jorge,-16.506020997312287,-68.12342360775753,543,72.4
2026-02-16,14,Lunes,Verde,#2DC653,Sopocachi,-16.51236474185388,-68.1279134058449,280,37.3
2026-02-16,14,Lunes,Verde,#2DC653,Belén,-16.519800088071452,-68.13012139430883,373,49.7
2026-02-16,14,Lunes,Verde,#2DC653,Achumani,-16.53456832598101,-68.12522295171424,611,81.5
2026-02-16,15,Lunes,Verde,#2DC653,San Jorge,-16.50601027823911,-68.12327351177981,615,82.0
2026-02-16,15,Lunes,Verde,#2DC653,Sopocachi,-16.51203789413959,-68.12717506068245,319,42.5
2026-02-16,15,Lunes,Verde,#2DC653,Belén,-16.519120487467642,-68.13062907893733,339,45.2
2026-02-16,15,Lunes,Verde,#2DC653,Achumani,-16.53459416048885,-68.12522208510845,583,77.7
2026-02-16,16,Lunes,Verde,#2DC653,San Jorge,-16.506266329085033,-68.12201145435853,685,91.3
2026-02-16,16,Lunes,Verde,#2DC653,Sopocachi,-16.513555688249514,-68.12744133422142,347,46.3
2026-02-16,16,Lunes,Verde,#2DC653,Belén,-16.52027677980738,-68.13057007819116,372,49.6
2026-02-16,16,Lunes,Verde,#2DC653,Achumani,-16.535318062678513,-68.12583674679694,675,90.0
2026-02-16,17,Lunes,Verde,#2DC653,San Jorge,-16.507107197786496,-68.12356047709115,894,100.0
2026-02-16,17,Lunes,Verde,#2DC653,Sopocachi,-16.51302687759918,-68.12605574623757,491,65.5
2026-02-16,17,Lunes,Verde,#2DC653,Belén,-16.52082561828558,-68.12918726064952,598,79.7
2026-02-16,17,Lunes,Verde,#2DC653,Achumani,-16.53508173815177,-68.12528139730043,899,100.0
2026-02-16,18,Lunes,Verde,#2DC653,San Jorge,-16.507085635391118,-68.12398864818833,1182,100.0
2026-02-16,18,Lunes,Verde,#2DC653,Sopocachi,-16.512051804494835,-68.12713518460406,685,91.3
2026-02-16,18,Lunes,Verde,#2DC653,Belén,-16.520964978215673,-68.13059642764271,595,79.3
2026-02-16,18,Lunes,Verde,#2DC653,Achumani,-16.53440888830895,-68.12496912888297,940,100.0
2026-02-16,19,Lunes,Verde,#2DC653,San Jorge,-16.5061266971605,-68.12349151911911,823,100.0
2026-02-16,19,Lunes,Verde,#2DC653,Sopocachi,-16.51229034912853,-68.12620573803518,500,66.7
2026-02-16,19,Lunes,Verde,#2DC653,Belén,-16.519387694811577,-68.1293019957517,493,65.7
2026-02-16,19,Lunes,Verde,#2DC653,Achumani,-16.535152486091324,-68.1255619863479,882,100.0
2026-02-16,20,Lunes,Verde,#2DC653,San Jorge,-16.507449732056433,-68.12227415077523,449,59.9
2026-02-16,20,Lunes,Verde,#2DC653,Sopocachi,-16.513153861797328,-68.12706403710311,338,45.1
2026-02-16,20,Lunes,Verde,#2DC653,Belén,-16.519898154292367,-68.13004396660367,285,38.0
2026-02-16,20,Lunes,Verde,#2DC653,Achumani,-16.53545065269716,-68.12519401403692,544,72.5
2026-02-16,21,Lunes,Verde,#2DC653,San Jorge,-16.50691945744647,-68.12288001397793,315,42.0
2026-02-16,21,Lunes,Verde,#2DC653,Sopocachi,-16.513152068757837,-68.12731069736667,152,20.3
2026-02-16,21,Lunes,Verde,#2DC653,Belén,-16.52092435200261,-68.13064993450222,185,24.7
2026-02-16,21,Lunes,Verde,#2DC653,Achumani,-16.534790010695605,-68.12457056999321,303,40.4
2026-02-16,22,Lunes,Verde,#2DC653,San Jorge,-16.506234880067534,-68.12213806003817,137,18.3
2026-02-16,22,Lunes,Verde,#2DC653,Sopocachi,-16.513650478357775,-68.12642224561286,98,13.1
2026-02-16,22,Lunes,Verde,#2DC653,Belén,-16.520695946316227,-68.13083787264226,86,11.5
2026-02-16,22,Lunes,Verde,#2DC653,Achumani,-16.534315337791657,-68.12431383676387,137,18.3
2026-02-17,5,Martes,Verde,#2DC653,San Jorge,-16.507084196243774,-68.12362167053605,70,9.3
2026-02-17,5,Martes,Verde,#2DC653,Sopocachi,-16.513354950872404,-68.12718914096627,33,4.4
2026-02-17,5,Martes,Verde,#2DC653,Belén,-16.520183587429816,-68.13023923974806,39,5.2
2026-02-17,5,Martes,Verde,#2DC653,Achumani,-16.534160119792165,-68.1252175810756,79,10.5
2026-02-17,6,Martes,Verde,#2DC653,San Jorge,-16.507825757922156,-68.12397454650137,448,59.7
2026-02-17,6,Martes,Verde,#2DC653,Sopocachi,-16.51362944214548,-68.12659114977119,215,28.7
2026-02-17,6,Martes,Verde,#2DC653,Belén,-16.519051043449153,-68.12949220595796,235,31.3
2026-02-17,6,Martes,Verde,#2DC653,Achumani,-16.535462332582853,-68.12589094873987,383,51.1
2026-02-17,7,Martes,Verde,#2DC653,San Jorge,-16.507348288291993,-68.1226326112987,869,100.0
2026-02-17,7,Martes,Verde,#2DC653,Sopocachi,-16.51388132274341,-68.12795486194618,471,62.8
2026-02-17,7,Martes,Verde,#2DC653,Belén,-16.519148388612596,-68.12972144088094,443,59.1
2026-02-17,7,Martes,Verde,#2DC653,Achumani,-16.53591204351245,-68.1252433014499,873,100.0
2026-02-17,8,Martes,Verde,#2DC653,San Jorge,-16.50731799554362,-68.12343164528751,774,100.0
2026-02-17,8,Martes,Verde,#2DC653,Sopocachi,-16.512363660635526,-68.12638721850276,574,76.5
2026-02-17,8,Martes,Verde,#2DC653,Belén,-16.519984299133846,-68.13080557344004,437,58.3
2026-02-17,8,Martes,Verde,#2DC653,Achumani,-16.535095736155647,-68.12580565627101,990,100.0
2026-02-17,9,Martes,Verde,#2DC653,San Jorge,-16.507451025758087,-68.1225253255612,714,95.2
2026-02-17,9,Martes,Verde,#2DC653,Sopocachi,-16.51330990821333,-68.12660007297272,384,51.2
2026-02-17,9,Martes,Verde,#2DC653,Belén,-16.520422437501143,-68.12915448521463,418,55.7
2026-02-17,9,Martes,Verde,#2DC653,Achumani,-16.535395546268266,-68.124274692263,764,100.0
2026-02-17,10,Martes,Verde,#2DC653,San Jorge,-16.506048702010233,-68.12218397636875,432,57.6
2026-02-17,10,Martes,Verde,#2DC653,Sopocachi,-16.512673860553218,-68.1269289236036,254,33.9
2026-02-17,10,Martes,Verde,#2DC653,Belén,-16.519275192230715,-68.1297394127746,286,38.1
2026-02-17,10,Martes,Verde,#2DC653,Achumani,-16.53532122063676,-68.12419992655438,465,62.0
2026-02-17,11,Martes,Verde,#2DC653,San Jorge,-16.507574220765406,-68.12371724281753,465,62.0
2026-02-17,11,Martes,Verde,#2DC653,Sopocachi,-16.512206901256455,-68.12654452739105,289,38.5
2026-02-17,11,Martes,Verde,#2DC653,Belén,-16.520229817683784,-68.13036713235093,259,34.5
2026-02-17,11,Martes,Verde,#2DC653,Achumani,-16.535094751185376,-68.12531595148204,421,56.1
2026-02-17,12,Martes,Verde,#2DC653,San Jorge,-16.50617534829898,-68.12248233509135,564,75.2
2026-02-17,12,Martes,Verde,#2DC653,Sopocachi,-16.51311456835312,-68.12639132410477,366,48.8
2026-02-17,12,Martes,Verde,#2DC653,Belén,-16.520721427887796,-68.12909188144236,316,42.1
2026-02-17,12,Martes,Verde,#2DC653,Achumani,-16.53466303704978,-68.1250687409256,697,92.9
2026-02-17,13,Martes,Verde,#2DC653,San Jorge,-16.506698733320395,-68.12215653042017,725,96.7
2026-02-17,13,Martes,Verde,#2DC653,Sopocachi,-16.513467156272206,-68.12682384043354,361,48.1
2026-02-17,13,Martes,Verde,#2DC653,Belén,-16.52088697942571,-68.1290760590041,366,48.8
2026-02-17,13,Martes,Verde,#2DC653,Achumani,-16.535979158204608,-68.12426371629302,752,100.0
2026-02-17,14,Martes,Verde,#2DC653,San Jorge,-16.506989869653786,-68.12366523800823,586,78.1
2026-02-17,14,Martes,Verde,#2DC653,Sopocachi,-16.513438163642167,-68.12688769410148,303,40.4
2026-02-17,14,Martes,Verde,#2DC653,Belén,-16.520447520116985,-68.1293879350279,331,44.1
2026-02-17,14,Martes,Verde,#2DC653,Achumani,-16.535606235870006,-68.12517296899873,557,74.3
2026-02-17,15,Martes,Verde,#2DC653,San Jorge,-16.507768418201064,-68.12379672785167,446,59.5
2026-02-17,15,Martes,Verde,#2DC653,Sopocachi,-16.512560817908028,-68.12692431461342,253,33.7
2026-02-17,15,Martes,Verde,#2DC653,Belén,-16.51956342533021,-68.1297246160173,296,39.5
2026-02-17,15,Martes,Verde,#2DC653,Achumani,-16.534170059258674,-68.12594056921988,421,56.1
2026-02-17,16,Martes,Verde,#2DC653,San Jorge,-16.506393030554793,-68.12349542852495,757,100.0
2026-02-17,16,Martes,Verde,#2DC653,Sopocachi,-16.5131033548089,-68.12639081580605,435,58.0
2026-02-17,16,Martes,Verde,#2DC653,Belén,-16.520004713563356,-68.12975993770097,429,57.2
2026-02-17,16,Martes,Verde,#2DC653,Achumani,-16.53483308563031,-68.12562869320897,696,92.8
2026-02-17,17,Martes,Verde,#2DC653,San Jorge,-16.507629455504414,-68.12364959623187,741,98.8
2026-02-17,17,Martes,Verde,#2DC653,Sopocachi,-16.5131535569529,-68.1278148202241,382,50.9
2026-02-17,17,Martes,Verde,#2DC653,Belén,-16.51919977908019,-68.13037345436258,461,61.5
2026-02-17,17,Martes,Verde,#2DC653,Achumani,-16.534822090520322,-68.12518823992475,833,100.0
2026-02-17,18,Martes,Verde,#2DC653,San Jorge,-16.50642438148717,-68.12211934046965,946,100.0
2026-02-17,18,Martes,Verde,#2DC653,Sopocachi,-16.512605546737742,-68.12617489253151,560,74.7
2026-02-17,18,Martes,Verde,#2DC653,Belén,-16.5206204717053,-68.13038762319337,428,57.1
2026-02-17,18,Martes,Verde,#2DC653,Achumani,-16.535913951644968,-68.12448416227042,941,100.0
2026-02-17,19,Martes,Verde,#2DC653,San Jorge,-16.506757106187663,-68.1238002645656,687,91.6
2026-02-17,19,Martes,Verde,#2DC653,Sopocachi,-16.51210484798902,-68.12755522438697,394,52.5
2026-02-17,19,Martes,Verde,#2DC653,Belén,-16.519250553558226,-68.13037496326535,412,54.9
2026-02-17,19,Martes,Verde,#2DC653,Achumani,-16.534659633301704,-68.12562083892291,878,100.0
2026-02-17,20,Martes,Verde,#2DC653,San Jorge,-16.50667821461838,-68.12255434722256,532,70.9
2026-02-17,20,Martes,Verde,#2DC653,Sopocachi,-16.513289827329377,-68.12610224779795,300,40.0
2026-02-17,20,Martes,Verde,#2DC653,Belén,-16.51961585666653,-68.1293258798971,294,39.2
2026-02-17,20,Martes,Verde,#2DC653,Achumani,-16.53503414452997,-68.12489576968593,476,63.5
2026-02-17,21,Martes,Verde,#2DC653,San Jorge,-16.506669863142122,-68.12275717635835,255,34.0
2026-02-17,21,Martes,Verde,#2DC653,Sopocachi,-16.513553921979707,-68.12732455731779,180,24.0
2026-02-17,21,Martes,Verde,#2DC653,Belén,-16.520884625999408,-68.13058700479623,173,23.1
2026-02-17,21,Martes,Verde,#2DC653,Achumani,-16.53569161341107,-68.12567162399066,331,44.1
2026-02-17,22,Martes,Verde,#2DC653,San Jorge,-16.506233049841033,-68.12205808812887,182,24.3
2026-02-17,22,Martes,Verde,#2DC653,Sopocachi,-16.512575300335232,-68.12622751775567,107,14.3
2026-02-17,22,Martes,Verde,#2DC653,Belén,-16.520417244880107,-68.12955965647613,97,12.9
2026-02-17,22,Martes,Verde,#2DC653,Achumani,-16.535247449760355,-68.12514841460637,166,22.1
2026-02-18,5,Miércoles,Verde,#2DC653,San Jorge,-16.506691404215978,-68.12392806819264,89,11.9
2026-02-18,5,Miércoles,Verde,#2DC653,Sopocachi,-16.513740347810057,-68.12688355207136,43,5.7
2026-02-18,5,Miércoles,Verde,#2DC653,Belén,-16.519524912523604,-68.12979773078608,43,5.7
2026-02-18,5,Miércoles,Verde,#2DC653,Achumani,-16.535692941768684,-68.12579974026457,71,9.5
2026-02-18,6,Miércoles,Verde,#2DC653,San Jorge,-16.507335678934883,-68.1231193562598,455,60.7
2026-02-18,6,Miércoles,Verde,#2DC653,Sopocachi,-16.512682034306746,-68.12790780579826,237,31.6
2026-02-18,6,Miércoles,Verde,#2DC653,Belén,-16.520806317696128,-68.13090300953517,232,30.9
2026-02-18,6,Miércoles,Verde,#2DC653,Achumani,-16.535157330060194,-68.12461193129542,371,49.5
2026-02-18,7,Miércoles,Verde,#2DC653,San Jorge,-16.50759584995911,-68.12324277279974,758,100.0
2026-02-18,7,Miércoles,Verde,#2DC653,Sopocachi,-16.51234127093282,-68.12617292406811,470,62.7
2026-02-18,7,Miércoles,Verde,#2DC653,Belén,-16.519758463163168,-68.13038011596863,372,49.6
2026-02-18,7,Miércoles,Verde,#2DC653,Achumani,-16.53509098385229,-68.12452713832326,794,100.0
2026-02-18,8,Miércoles,Verde,#2DC653,San Jorge,-16.507862807522333,-68.1224956266258,857,100.0
2026-02-18,8,Miércoles,Verde,#2DC653,Sopocachi,-16.51226680241191,-68.12776875045087,534,71.2
2026-02-18,8,Miércoles,Verde,#2DC653,Belén,-16.51917397222585,-68.12969493483696,592,78.9
2026-02-18,8,Miércoles,Verde,#2DC653,Achumani,-16.53520171572714,-68.12581113730985,915,100.0
2026-02-18,9,Miércoles,Verde,#2DC653,San Jorge,-16.5072149165715,-68.12260640310355,587,78.3
2026-02-18,9,Miércoles,Verde,#2DC653,Sopocachi,-16.51388348024798,-68.12636936034737,395,52.7
2026-02-18,9,Miércoles,Verde,#2DC653,Belén,-16.520730174473005,-68.13045116163684,393,52.4
2026-02-18,9,Miércoles,Verde,#2DC653,Achumani,-16.53503128833643,-68.12406255174443,553,73.7
2026-02-18,10,Miércoles,Verde,#2DC653,San Jorge,-16.506251959807003,-68.12374550926218,543,72.4
2026-02-18,10,Miércoles,Verde,#2DC653,Sopocachi,-16.51395972218625,-68.12647529403085,312,41.6
2026-02-18,10,Miércoles,Verde,#2DC653,Belén,-16.519996445160647,-68.12953241975619,262,34.9
2026-02-18,10,Miércoles,Verde,#2DC653,Achumani,-16.535330095209,-68.12436494736897,509,67.9
2026-02-18,11,Miércoles,Verde,#2DC653,San Jorge,-16.50776522074658,-68.12325614359534,478,63.7
2026-02-18,11,Miércoles,Verde,#2DC653,Sopocachi,-16.513712022662624,-68.12687665454662,284,37.9
2026-02-18,11,Miércoles,Verde,#2DC653,Belén,-16.520994838228447,-68.12989003333502,298,39.7
2026-02-18,11,Miércoles,Verde,#2DC653,Achumani,-16.53571481798234,-68.12524628819075,443,59.1
2026-02-18,12,Miércoles,Verde,#2DC653,San Jorge,-16.50685579821237,-68.12252567556015,546,72.8
2026-02-18,12,Miércoles,Verde,#2DC653,Sopocachi,-16.512129945453378,-68.12657837547323,337,44.9
2026-02-18,12,Miércoles,Verde,#2DC653,Belén,-16.519786432564683,-68.13007834381631,407,54.3
2026-02-18,12,Miércoles,Verde,#2DC653,Achumani,-16.53521076671214,-68.12599841220947,671,89.5
2026-02-18,13,Miércoles,Verde,#2DC653,San Jorge,-16.506576739400025,-68.12288625434806,613,81.7
2026-02-18,13,Miércoles,Verde,#2DC653,Sopocachi,-16.51347895102028,-68.12772677580382,309,41.2
2026-02-18,13,Miércoles,Verde,#2DC653,Belén,-16.520686606160314,-68.1299603649006,307,40.9
2026-02-18,13,Miércoles,Verde,#2DC653,Achumani,-16.5352060304152,-68.12559842048877,662,88.3
2026-02-18,14,Miércoles,Verde,#2DC653,San Jorge,-16.5073401273782,-68.1239106608138,516,68.8
2026-02-18,14,Miércoles,Verde,#2DC653,Sopocachi,-16.513978767552366,-68.12791758396104,339,45.2
2026-02-18,14,Miércoles,Verde,#2DC653,Belén,-16.519446429183812,-68.13002226550597,283,37.7
2026-02-18,14,Miércoles,Verde,#2DC653,Achumani,-16.53476584496391,-68.1259196706766,529,70.5
2026-02-18,15,Miércoles,Verde,#2DC653,San Jorge,-16.50714184473825,-68.12312833801177,561,74.8
2026-02-18,15,Miércoles,Verde,#2DC653,Sopocachi,-16.513279919857457,-68.1276301761195,263,35.1
2026-02-18,15,Miércoles,Verde,#2DC653,Belén,-16.5203430877269,-68.13020096543859,328,43.7
2026-02-18,15,Miércoles,Verde,#2DC653,Achumani,-16.534015606428206,-68.12485712108874,455,60.7
2026-02-18,16,Miércoles,Verde,#2DC653,San Jorge,-16.507708957997792,-68.12264149837759,642,85.6
2026-02-18,16,Miércoles,Verde,#2DC653,Sopocachi,-16.512191648141417,-68.12743265810103,378,50.4
2026-02-18,16,Miércoles,Verde,#2DC653,Belén,-16.520112651501595,-68.13054966110306,399,53.2
2026-02-18,16,Miércoles,Verde,#2DC653,Achumani,-16.535934727542323,-68.12428394252386,659,87.9
2026-02-18,17,Miércoles,Verde,#2DC653,San Jorge,-16.507058890114127,-68.12208508982376,694,92.5
2026-02-18,17,Miércoles,Verde,#2DC653,Sopocachi,-16.513784979199706,-68.12760418866273,396,52.8
2026-02-18,17,Miércoles,Verde,#2DC653,Belén,-16.52043767421609,-68.12978596487994,502,66.9
2026-02-18,17,Miércoles,Verde,#2DC653,Achumani,-16.534560798833272,-68.12473767777982,728,97.1
2026-02-18,18,Miércoles,Verde,#2DC653,San Jorge,-16.507342303594776,-68.12337486741194,948,100.0
2026-02-18,18,Miércoles,Verde,#2DC653,Sopocachi,-16.513683625511597,-68.12654377427981,516,68.8
2026-02-18,18,Miércoles,Verde,#2DC653,Belén,-16.519283229511398,-68.12962033994863,515,68.7
2026-02-18,18,Miércoles,Verde,#2DC653,Achumani,-16.53532809650043,-68.12588827704097,750,100.0
2026-02-18,19,Miércoles,Verde,#2DC653,San Jorge,-16.506042636698204,-68.12336039478151,792,100.0
2026-02-18,19,Miércoles,Verde,#2DC653,Sopocachi,-16.513636487283446,-68.12608987196658,503,67.1
2026-02-18,19,Miércoles,Verde,#2DC653,Belén,-16.51938750962022,-68.13077543710308,422,56.3
2026-02-18,19,Miércoles,Verde,#2DC653,Achumani,-16.534068184709543,-68.12537750785499,767,100.0
2026-02-18,20,Miércoles,Verde,#2DC653,San Jorge,-16.507031117757617,-68.12278935479233,599,79.9
2026-02-18,20,Miércoles,Verde,#2DC653,Sopocachi,-16.512859533682693,-68.12703325399148,325,43.3
2026-02-18,20,Miércoles,Verde,#2DC653,Belén,-16.520975507251112,-68.1296452737099,286,38.1
2026-02-18,20,Miércoles,Verde,#2DC653,Achumani,-16.534452288712025,-68.12413829607168,587,78.3
2026-02-18,21,Miércoles,Verde,#2DC653,San Jorge,-16.507722220685995,-68.12389715874504,306,40.8
2026-02-18,21,Miércoles,Verde,#2DC653,Sopocachi,-16.512057344955082,-68.12705489589739,179,23.9
2026-02-18,21,Miércoles,Verde,#2DC653,Belén,-16.519650691027007,-68.13059639695174,162,21.6
2026-02-18,21,Miércoles,Verde,#2DC653,Achumani,-16.534414842647962,-68.12510755010236,286,38.1
2026-02-18,22,Miércoles,Verde,#2DC653,San Jorge,-16.506570479485088,-68.12342283174407,166,22.1
2026-02-18,22,Miércoles,Verde,#2DC653,Sopocachi,-16.512258376271127,-68.1273678899691,95,12.7
2026-02-18,22,Miércoles,Verde,#2DC653,Belén,-16.519995143763733,-68.1299164569061,78,10.4
2026-02-18,22,Miércoles,Verde,#2DC653,Achumani,-16.535564941294425,-68.12589065420809,149,19.9
2026-02-19,5,Jueves,Verde,#2DC653,San Jorge,-16.506912649682768,-68.12368737498123,101,13.5
2026-02-19,5,Jueves,Verde,#2DC653,Sopocachi,-16.513896071248194,-68.12796921796331,47,6.3
2026-02-19,5,Jueves,Verde,#2DC653,Belén,-16.519676016229404,-68.12909719544467,50,6.7
2026-02-19,5,Jueves,Verde,#2DC653,Achumani,-16.535637872112662,-68.12418553246289,92,12.3
2026-02-19,6,Jueves,Verde,#2DC653,San Jorge,-16.507184777631117,-68.12295502367486,506,67.5
2026-02-19,6,Jueves,Verde,#2DC653,Sopocachi,-16.513119314365504,-68.12734046065533,259,34.5
